tweet,created_at,word_count,favorite_count,retweet_count,user_followers_count,user_following_count,user_friends_count,user_verified,subjectivity,polarity,sentiment
@matthewjdowd he's a trump supporter he probably went to school trunp went 2 because I think Puerto Rico's Ben a part of the United States every since I could remember so homeboy is kind of stupid huh that's what you get for being in the Hills not saying al hillbillies are crazy and followers,2018-07-09,308,0,0,3,False,45,False,0.9333333333333332,-0.26666666666666666,Negative
RT @SenGillibrand: Pregnant women say they are being harmed and denied medical care in immigration detention even when hemorrhaging and m ,2018-07-09,144,0,910,264,False,182,False,0.25,0.16666666666666666,Neutral
RT @PalmerReport: Today is not the day for defeatism. Call Democratic Senators and give them cover for fighting this pick like hell. Call s ,2018-07-09,160,0,45,7518,False,7396,False,0.0,0.0,Neutral
RT @justinhendrix: It's time to ConfrontCorruption https://t.co/rYcqPnC92I,2018-07-09,92,0,3,907,False,487,False,0.0,0.0,Neutral
RT @amvetsupport: For the trump vets who feel we are not veterans because we despise the traitor coward I received thousands of replies th ,2018-07-09,160,0,1175,32,False,130,False,0.0,0.0,Neutral
RT @RealJamesWoods: Like all stunts that humiliate others this will backfire. Leave it as a symbol of London s failure to be civil. We Ame ,2018-07-09,164,0,2662,647,False,780,False,0.3,-0.3166666666666667,Negative
Trump Launches Twitter Attack On... TYT? https://t.co/otzLhD6CKB,2018-07-09,76,0,0,871,False,3734,False,0.0,0.0,Neutral
@iwantnews20 @DreamingArizona @GovMikeHuckabee I did not hear him call for verbal or physical attacks on anyone. I DID hear mad Maxine call for attacks on trump and his admin. Did you have words with her too? I'll check.,2018-07-09,224,0,0,81,False,39,False,0.5714285714285714,-0.3125,Negative
RT @JWadeTaylor: Whoever is nominated if I were a Dem senator on the Judiciary Committee my first question would be There are a number ,2018-07-09,160,0,24,3951,False,3914,False,0.3333333333333333,0.25,Positive
RT @sybilsdad: Trump has treated people like rubbish for decades leaving a trail of unpaid contractors etc. He treats women as shagbuckets ,2018-07-09,148,0,1,1613,False,2096,False,0.4,0.2,Neutral
RT @AmericasVoice: @FrankSharry .@FrankSharry: Alex Azar is pointing fingers Trump is trying to change the subject Nielsen is hiding unde ,2018-07-09,140,0,6,341,False,780,False,0.3333333333333333,-0.16666666666666666,Negative
RT @funder: Trump signed his presidential order 18 days ago yet he s still separating families at the border. Trump does this with everyth ,2018-07-09,160,0,1343,404,False,1755,False,0.0,0.0,Neutral
Un Plan Miserable Para Palestina Es posible esperar algo bueno de Trump? https://t.co/O0PKEw2r3V v a @palestinalibre https://t.co/va1cqvcTHT,2018-07-09,136,0,0,11357,False,193,False,1.0,-1.0,Negative
RT @jonathanchait: I am being told Trump has three different justices being driven around Washington in black sedans like the last scene i ,2018-07-09,152,0,142,496,False,402,False,0.36666666666666664,-0.05555555555555555,Negative
@kaitlancollins Going as scripted. Act 1) We should consider lifting the sanctions. Act 2) Trump Blows up NATO Act 3) Putin on the Ritz: Crimea River,2018-07-09,168,0,0,352,False,490,False,0.0,0.0,Neutral
RT @o_ema: Following a new Trump policy pregnant ICE detainees told @nidhiprakash and I that they are being shackled around the stomach d ,2018-07-09,152,0,492,565,False,209,False,0.35151515151515156,0.15656565656565655,Neutral
RT @RealJamesWoods: Like all stunts that humiliate others this will backfire. Leave it as a symbol of London s failure to be civil. We Ame ,2018-07-09,164,0,2662,362,False,363,False,0.3,-0.3166666666666667,Negative
RT @Jordan_Sather_: Didn t a woman Carole Paladino just pass away in a house explosion two days ago right before she was set to testify i ,2018-07-09,168,0,594,189,False,298,False,0.5357142857142857,0.2857142857142857,Positive
RT @gabrielsherman: Inside the White House some aides are annoyed Trump is announcing SCOTUS pick at 9pm because staffers think Bill Shine ,2018-07-09,148,0,960,245,False,785,False,0.4,-0.2,Negative
RT @thedailybeast: Members of Trump's clubs in Florida appear to have been invited to tour Air Force One https://t.co/ESU7hl1oge,2018-07-09,144,0,53,5401,False,5647,False,0.0,0.0,Neutral
@PaulEmbery @SocialistVoice Am more worried what sales will be signed off when Trump is here Brexit will do us no good as the USA will own us completely before long think USA will let UK run things forget it,2018-07-09,224,0,0,1450,False,2804,False,0.58,0.15999999999999998,Neutral
RT @MEL2AUSA: If Donald Trump is a Nazi for not calling out Nazis was Obama an Islamic terrorist for not calling out Islamic terrorists? ,2018-07-09,160,0,3216,59,False,47,False,0.0,0.0,Neutral
RT @sarah_devorah: @ZibaLady1 @LauraLoomer This is a tough blow but not unexpected &amp; we ve been warned by Q Deep State Obama Hillary Soros ,2018-07-09,160,0,5,15346,False,15407,False,0.7444444444444445,-0.14629629629629629,Negative
RT @krassenstein: BREAKING: California Primary Voter Turnout was 7.14 Million! During the last midterm election 2014 this number was ju ,2018-07-09,140,0,3267,883,False,938,False,0.2833333333333333,0.25,Positive
RT @FoxNews: .@seanhannity on ScotusPick: The decision will be made at 9:01:30 ET...At 9:03 ET the left is going to be in process of try ,2018-07-09,168,0,352,160,False,97,False,0.0,0.0,Neutral
RT @parscale: Did you know: To date 860 regulatory actions have been withdrawn or removed from active status. The Wall Street Journal s ,2018-07-09,152,0,861,576,False,2176,False,0.6,-0.13333333333333333,Negative
RT @sarahkendzior: It's here! The premiere of Gaslit Nation the new podcast from me and @AndreaChalupa hosted by @damemagazine. Our p ,2018-07-09,148,0,393,451,False,1403,False,0.45454545454545453,0.13636363636363635,Neutral
@thehill Thanks Donald Trump...,2018-07-09,56,0,0,111,False,200,False,0.2,0.2,Neutral
@ihate_everyone2 I voted for him happily in 16 but I was full Cruz in the primary. TBH trump was like my third pick in the primary I never got the hype of he s so bad. I was worried he might be weak but throughout the election I saw otherwise.,2018-07-09,276,1,0,1323,False,430,False,0.5488095238095237,0.125,Neutral
Progressive Democrats Fear Schumer Isn't Doing Enough To Block Trump Supreme Court Nominee https://t.co/wsNgz7Qr0X,2018-07-09,124,0,0,119,False,299,False,0.5,0.0,Neutral
RT @dailysavingz: @krassenstein Trump wants to start deporting naturalized citizens for lying on their application for citizenship. Lets s ,2018-07-09,136,0,40,1452,False,2372,False,0.1,0.2,Neutral
'Utterly callous' Trump didn't pay personal driver OT for years suit alleges One day current Trump supporters will feel the same and sue him... https://t.co/tNFNARBPSF via @nbcnews,2018-07-09,180,0,0,0,False,25,False,0.45625000000000004,0.0,Neutral
RT @GOP: Tonight President @realDonaldTrump will announce his selection for the Supreme Court vacancy. President Trump is committed to nom ,2018-07-09,140,0,1131,151,False,85,False,0.0,0.0,Neutral
RT @RealCandaceO: Leftist outrage is helping Trump. When he runs again in 2020 he will win by larger margins. https://t.co/GXrfNbSso6,2018-07-09,144,0,4173,3603,False,4967,False,0.5,0.25,Positive
RT @jilevin: Law and order politics often undermines the rule of law https://t.co/0sBY25st2k,2018-07-09,112,0,4,2850,False,2895,False,0.0,0.0,Neutral
Trump Stance on Breast Feeding and Formula Criticized by Medical Experts https://t.co/uoe7GuaqsN,2018-07-09,108,0,0,0,False,29,False,0.0,0.0,Neutral
RT @ProudResister: As Trump continues distracting America with his Reality TV theatrics please pay attention to the most important stories: ,2018-07-09,140,0,733,341,False,409,False,0.75,0.45,Positive
@jtfab75 @Fatpantswatch @EmmaKennedy If you dislike the system why didn't you stand against any of them in your constituency? As much as I dislike Trump Farage and the like at least they put themselves out there all I see from the majority of Brexiters is patting themselves on the back for something with no plan!,2018-07-09,304,0,0,1699,False,1202,False,0.20000000000000004,-0.033333333333333326,Negative
RT @RealJamesWoods: Yet another profoundly important achievement by our President. Israel https://t.co/LaaUPGrwLs,2018-07-09,108,0,901,100,False,39,False,1.0,0.4,Positive
RT @eugenegu: @realDonaldTrump The Trump administration prevented the World Health Organization from passing a resolution on breast feeding ,2018-07-09,132,0,1808,4372,False,5000,False,0.0,0.0,Neutral
RT @FoxNews: .@KayColesJames: [@POTUS] is focused like a laser beam on U.S. national interest and our security. @dailybriefing https://t. ,2018-07-09,140,0,93,1292,False,1108,False,1.0,-0.75,Negative
RT @BillKristol: If someone in the UK had died in a terrorist attack (even if at the hand of another British citizen) Donald Trump would h ,2018-07-09,168,0,11723,60,False,317,False,0.0,0.0,Neutral
RT @Gladari: Bruce Turkel Resigns From Fox News With this Scathing Letter About Their Coverage of Trump s Child Separation Policy. https:// ,2018-07-09,148,0,78,511,False,572,False,1.0,-0.6,Negative
RT @essenviews: White House defends Trump offering his club members tours of Air Force One: The Trump administration says it's perfectly n ,2018-07-09,152,0,43,101,False,223,False,0.5,0.5,Positive
RT @Amy_Siskind: Trump and his cruel regime prove again pro life means nothing more than controlling women s bodies. This is abhorrent and ,2018-07-09,152,0,750,187,False,766,False,0.7666666666666666,-0.39999999999999997,Negative
A lot of stories about Trump are overblown and hysterical. These stories are not. They are beyond disturbing. Trump supporters who defend this are insane.,2018-07-09,164,0,0,18,False,76,False,0.9333333333333332,-0.8333333333333334,Negative
RT @ProudResister: Just when you think that it can t get any worse the Trump administration shackled and abused pregnant women. THESE ARE ,2018-07-09,152,0,790,844,False,1486,False,0.55,-0.033333333333333354,Negative
RT @EdKrassen: BREAKING: Here is a preview of what @BBCOne will be airing exposing President Trump as a sexual predator at 8:30PM. I know ,2018-07-09,160,0,1300,80,False,492,False,0.8333333333333334,0.5,Positive
@Deploriberal @Oscuddly @MAGAKeepsRising @brxpug https://t.co/qEXskDgKkn,2018-07-09,64,0,0,66,False,300,False,0.0,0.0,Neutral
RT @krassenstein: BREAKING: It's OFFICIAL... The Trump Administration says they will NOT meet a California Judge's deadline to reunited Im ,2018-07-09,148,0,3046,100,False,143,False,0.0,0.0,Neutral
RT @Augustus709: Paul Ryan warns voters that if the Dems take Congress they will hold trump accountable. As if holding someone accounta ,2018-07-09,148,0,5003,980,False,1919,False,0.0,0.0,Neutral
RT @eugenegu: @realDonaldTrump Now Trump has the audacity to talk about lowering drug prices? He hired a drug lord.,2018-07-09,136,0,382,1277,False,3640,False,0.0,0.0,Neutral
RT @ChadPergram: Colleague John Roberts rpts Trump invited top Dem on Senate Judiciary Cmte Feinstein to unveiling of SCOTUS nominee. But s ,2018-07-09,148,0,16,10597,False,8304,False,0.5,0.5,Positive
@tobyveach @Some1zangel @clcarter59 Yeah ok. Whatever you have to tell yourself to get through the day! Lol! The sooner you except that your candidate lost again and Trump won fair and square the better it will be for y'all!,2018-07-09,224,0,0,419,False,541,False,0.65,0.7375,Positive
RT @BlueSea1964: Trump Blamed For Death Of Reporters: Did Media Blame Obama For Cop Killers? A Curious Double Standard! LiberalHypocris ,2018-07-09,140,0,190,593,False,553,False,0.3333333333333333,-0.03333333333333333,Negative
RT @OANN: Stop the Tape! Democrat Strategy: Oppose All Things Trump: https://t.co/PFukywGmsU via @YouTube,2018-07-09,116,0,38,1388,False,188,False,0.0,0.0,Neutral
RT @ShawnBurckure: @RiemDebra @smartiekat123 @Airbornex82nd @TombStoneBub @JSRFrench @TRUMP_FOR_2020_ @Golfinggary5221 @smalltownandrew @La ,2018-07-09,100,0,2,14832,False,14982,False,0.0,0.0,Neutral
RT @ddale8: Six weeks ago Trump lied that drug companies were going to because of him in two weeks announce voluntary massive drops i ,2018-07-09,160,0,841,2420,False,1328,False,1.0,0.0,Neutral
If Trump's Energy @SecretaryPerry gets his way hundreds of people could die prematurely each year because of coal pollution. https://t.co/wqrWw4AJ1G,2018-07-09,148,0,0,71278,False,2856,True,0.0,0.0,Neutral
RT @mmpadellan: QuestionsForTrumpDefenders Who are the 13 Angry Democrats in the Mueller probe that trump keeps referring to? Do: answer ,2018-07-09,140,0,1174,56,False,349,False,1.0,-0.5,Negative
RT @Education4Libs: Like or RT if you hope Trump chooses Amy Barrett as our next Supreme Court Justice!,2018-07-09,132,0,969,444,False,387,False,0.0,0.0,Neutral
RT @kurteichenwald: This is awe inspiring in the magnitude of Trump's ignorance. His statement that the 1 pager signed by NK was a denucle ,2018-07-09,164,0,220,123,False,471,False,1.0,0.5,Positive
If McConnell tries to shove any one of Trump's nominees down Senate Democrat's throats... Two words: Merrick Garland The 'McConnell Rule' is law and Senate Democrats should sue to enforce it https://t.co/O0kxvNOtZH,2018-07-09,208,0,0,723,False,724,False,0.34444444444444444,-0.1277777777777778,Negative
RT @TeaPainUSA: If true Trump picked the guy that will protect him from Mueller as predicted and expected. Trump is guilty. https://t. ,2018-07-09,152,0,361,6917,False,6834,False,0.6833333333333332,-0.08333333333333333,Negative
RT @bbusa617: HAPPENING NOW: Nunes Just Called on Trump to Expose the TRUTH on the FBI s FISA Abuse! https://t.co/Cre6JAtABz Devin Nunes ,2018-07-09,152,0,2444,5385,False,5056,False,0.0,0.0,Neutral
RT @perfectsliders: WHO WILL YOU VOTE FOR IN 2020? According to the MSM media polls Biden will beat Trump 57 to 43 in 2020 election Vote ,2018-07-09,168,0,15,1377,False,1018,False,0.0,0.0,Neutral
Driving trump for 25 years sounds fucking terrible. Just say you were in prison if anyone asks on LinkedIn.,2018-07-09,136,1,0,7430,False,5689,False,1.0,-1.0,Negative
RT @funder: BREAKING: California prosecutor Michael Selyem has been suspended now under investigation. He called Maxine Waters a loud mou ,2018-07-09,140,0,3007,1118,False,1082,False,0.8,0.1,Neutral
RT @UnivisionSalud: La pol mica raz n por la que Donald Trump habl de lactancia materna en su Twitter https://t.co/SsljY3BXuS https://t.co ,2018-07-09,152,0,3,27507,False,5591,False,0.0,0.0,Neutral
RT @SocialPowerOne1: Mitch McConnell Orders Dems To Treat Trump SCOTUS Pick With 'Respect And Dignity' https://t.co/akt64NC2L2,2018-07-09,128,0,127,1222,False,1456,False,0.0,0.0,Neutral
RT @FrankWhiteFL: I am a Constitutional conservative with a record to back it up. I have an A+ rating from the NRA am 100 pro life suppo ,2018-07-09,172,0,36,3575,False,2933,False,0.0,0.0,Neutral
RT @brycetache: After protesting Trump the past 18 days here s what I ve learned: Most Repubs respond to peaceful protest with middle fi ,2018-07-09,160,0,6451,51,False,421,False,0.3125,0.125,Neutral
RT @washingtonpost: Opinion: Fox News lets President Trump lie on live television for hours and hours https://t.co/x7f2RpRNjn,2018-07-09,132,0,365,619,False,222,False,0.5,0.13636363636363635,Neutral
RT @akminmd: A GOOD SIGN? &gt; Red state Dems decline invite to Trump\'s Supreme Court announcement https://t.co/v0tWUpNsjN,2018-07-09,136,0,3,1714,False,1360,False,0.30000000000000004,0.35,Positive
RT @TheDemCoalition: Trump shouldn t be allowed to nominate anyone while under investigation. Retweet if you agree. We still need to raise ,2018-07-09,148,0,548,610,False,823,False,0.0,0.0,Neutral
RT @mschmitt9: So now I (Trump) have twice as much in the foundation as I was owed but I can't use it for myself. It's charity. How do ,2018-07-09,184,0,118,449,False,1553,False,0.2,0.2,Neutral
RT @_WAVYPLAYER: Trump Ain't Wavy https://t.co/rJSkibnxAe,2018-07-09,76,0,3,1489,False,975,False,0.0,0.0,Neutral
RT @krassenstein: BREAKING: It's OFFICIAL... The Trump Administration says they will NOT meet a California Judge's deadline to reunited Im ,2018-07-09,148,0,3046,3561,False,3229,False,0.0,0.0,Neutral
RT @MSNBC: Trump admin. takes another swipe at Obamacare; billions in payments that protect insurers with sicker patients from financial lo ,2018-07-09,144,0,104,94,False,164,False,0.0,0.0,Neutral
RT @sarahkendzior: It's here! The premiere of Gaslit Nation the new podcast from me and @AndreaChalupa hosted by @damemagazine. Our p ,2018-07-09,148,0,394,1102,False,1241,False,0.45454545454545453,0.13636363636363635,Neutral
RT @krassenstein: Do you know how you can Fight Back Against Trump's SCOTUS pick? Find 10 people who don't normally vote and convince the ,2018-07-09,168,0,319,103,False,399,False,0.32499999999999996,0.075,Neutral
RT @omeleft: Esta @KaitMarieox apoiadora do Trump e pr armas. Esquerdistas democratas acham que podem deixa la com medo deles... https: ,2018-07-09,144,0,44,90,False,76,False,0.0,0.0,Neutral
RT @HillaryWarnedUs: As we wait for Trump to announce his awful SCOTUS pick pass the time watching Hillary's March 2016 speech in Madison ,2018-07-09,160,0,23,4271,False,4883,False,1.0,-1.0,Negative
RT @RealJack: If President Trump nominates Amy Coney Barrett tonight for the Supreme Court the Democrats will remind us how loving and to ,2018-07-09,152,0,969,1925,False,150,False,0.95,0.6,Positive
@FoxNews @FoxNews @cnn of all the news to report on in the USA and fox news is covering Russian news seems Putin's take over of trump and foxnews is complete. @JoyAnnReid @allinwithchris FoxNews TreasonousRepublican,2018-07-09,208,0,0,1598,False,4182,False,0.2,0.05,Neutral
RT @TheRickWilson: Many clickservatives who (at best) remained silent when Hillary Clinton was accused of running an occult child sex and c ,2018-07-09,148,0,1501,698,False,1467,False,0.3,0.5,Positive
RT @JCrockett623: .@DaShanneStokes Do you know 100 million eligible voters stayed home in Nov 2016? I believe APATHY made the difference ,2018-07-09,144,0,7,3235,False,3101,False,0.0,0.0,Neutral
Nope Trump is wrong. But thank you for having the courage to write this. https://t.co/FrybwPONUC,2018-07-09,124,0,0,341,False,136,False,0.9,-0.5,Negative
RT @robinrobles: En la la Asamblea Mundial de la Salud afiliada a las Naciones Unidas Ecuador cede a presiones de Estados Unidos para no ,2018-07-09,160,0,1002,3,False,36,False,0.0,0.0,Neutral
RT @krassenstein: BREAKING: It's OFFICIAL... The Trump Administration says they will NOT meet a California Judge's deadline to reunited Im ,2018-07-09,148,0,3047,205,False,1074,False,0.0,0.0,Neutral
RT @MplsMe: So much for Pro Life Trump administration! Pregnant immigrant mother loses baby when officials 'wouldn't look after her.' I ,2018-07-09,148,0,29,1147,False,1650,False,0.26666666666666666,0.09444444444444443,Neutral
RT @TimRunsHisMouth: If you think your life sucks imagine being a person who's excitedly dusting off a vagina costume to wear in public af ,2018-07-09,164,0,1071,263,False,675,False,0.37222222222222223,0.025000000000000005,Neutral
RT @TomFitton: Obama CIA Director John Brennan s threatening and unhinged attacks on @RealDonaldTrump help explain the Obama Admin's spying ,2018-07-09,144,0,1423,2011,False,1730,False,0.0,0.0,Neutral
RT @JackPosobiec: Raise your hand if you support President Trump appointing a Christian to the Supreme Court,2018-07-09,128,0,1468,1580,False,568,False,0.0,0.0,Neutral
You are right but Trump doesn't care about the constitution or democracy. He wants to be a dictator period. He thinks this is his country literally not ours. I hope to God people sit up and each person makes it their reonsibility to do what each can to ensure our democracy. https://t.co/MEEfznbWl7,2018-07-09,292,0,0,390,False,528,False,0.31785714285714284,0.24285714285714285,Neutral
RT @MollyJongFast: Almost as hard as being separated from your parents in a country where you don t speak the language being put in jail ,2018-07-09,164,0,794,492,False,276,False,0.2708333333333333,-0.19583333333333336,Negative
RT @ACLU: Tomorrow is the deadline for the government to reunite 102 separated children under the age of five with their parents. Today in ,2018-07-09,160,0,42,58,False,146,False,0.0,0.0,Neutral
RT @RobertMaguire_: Within minutes of Trump's announcement of Neil Gorsuch's nomination last year the dark money group Judicial Crisis Net ,2018-07-09,148,0,233,1757,False,2523,False,0.15555555555555556,-0.049999999999999996,Negative
RT @CNN: The owner saw me &amp; threw in a free baklava (one of my favorite desserts). He said he appreciated what I was doing. Rep. Ted Lie ,2018-07-09,176,0,372,2420,False,2745,False,0.6333333333333334,0.3666666666666667,Positive
RT @TomlinMedia: Democrats preparing talking points on Trump s SCOTUS pick: https://t.co/ZpffOIo9jW,2018-07-09,108,0,600,73,False,149,False,0.0,0.0,Neutral
@TheView @AlanDersh Poor Joy.... @AlanDersh is a nut who chases tv cameras around NYC Impotent old gasbag who loves scandals...Trump &amp; OJ keep him in the headlines.,2018-07-09,176,0,0,715,False,586,False,0.3333333333333333,0.16666666666666666,Neutral
RT @amvetsupport: trump better pay attention. While he is planning his stupid ego parade we are all mobilizing as many vets as we can to b ,2018-07-09,168,0,170,833,False,1271,False,0.5583333333333333,-0.012499999999999983,Neutral
RT @krassenstein: BREAKING: California Primary Voter Turnout was 7.14 Million! During the last midterm election 2014 this number was ju ,2018-07-09,140,0,3264,152,False,517,False,0.2833333333333333,0.25,Positive
RT @Z_Everson: Cintron who still worked for the Trump Organization in security as of Monday ! https://t.co/IYv4BhiPnM,2018-07-09,128,0,37,1609,False,1972,False,0.0,0.0,Neutral
RT @ProudResister: Dear Republicans As more of the truth comes out the evilness of this president that you blindly support is being exp ,2018-07-09,152,0,1056,1204,False,1959,False,0.5833333333333333,0.0,Neutral
Trump lashes out at drug company for price hikes https://t.co/kUJBQgHnqP via @washtimes/ Let's see how the Liberal ass wipes spin the blame on the price hike. Seeing as POTUS has called them out on it he must have colluded on it. ,2018-07-09,244,0,0,844,False,945,False,0.0,0.0,Neutral
RT @AynRandPaulRyan: NEW: Pregnant women in immigration detention under the Trump administration say they have been denied medical care ,2018-07-09,136,0,1120,2415,False,3547,False,0.3181818181818182,0.15656565656565655,Neutral
Johnny Depp ...... https://t.co/v5Y9yI8sZ7,2018-07-09,56,0,0,139,False,73,False,0.0,0.0,Neutral
Trump Stance on Breast Feeding and Formula Criticized by Medical Experts https://t.co/LCQtjoURaC,2018-07-09,108,0,0,1,False,21,False,0.0,0.0,Neutral
RT @kylegriffin1: DOJ attorney says that the Trump admin has only reunited 2 out of 102 migrant children under the age of 5 with their pare ,2018-07-09,168,0,362,556,False,866,False,1.0,0.0,Neutral
RT @EdKrassen: BREAKING: Here is a preview of what @BBCOne will be airing exposing President Trump as a sexual predator at 8:30PM. I know ,2018-07-09,160,0,1302,1709,False,2249,False,0.8333333333333334,0.5,Positive
RT @PoliticalShort: Completely spontaneous protests already planned for Trump s SCOTUS nominee regardless of who he picks. https://t.co/V ,2018-07-09,136,0,143,17133,False,15424,False,0.9,0.6,Positive
RT @stonecold2050: Trump wants to start deporting naturalized citizens for lying on their application for citizenship. Lets start here! ht ,2018-07-09,140,0,2528,309,False,809,False,0.1,0.25,Positive
RT @EdKrassen: Trump supporters: Liberals are a bunch of beta male snowflakes. Trump: Little Bob Corker Crazy Joe Biden Slimeball Jame ,2018-07-09,144,0,2474,502,False,477,False,0.5,-0.2625,Negative
Trump admin now says 96 kids eligible for unification 54 by tomorrow. 1 child s parent can t be found. https://t.co/0uTvIQ0oSG,2018-07-09,148,0,0,4919,False,1321,True,0.0,0.0,Neutral
RT @BrendanNyhan: Happening right in front of us: Private tours of Air Force One would be just another perk members of the president s clu ,2018-07-09,164,0,637,1051,False,1244,False,0.45535714285714285,0.14285714285714285,Neutral
RT @SethAbramson: BREAKING NEWS: BBC Report Calls Trump a Sexual Predator of Young Women Just As He Is Picking a Supreme Court Justice Wh ,2018-07-09,160,0,1677,39,False,291,False,0.6166666666666667,0.3,Positive
RT @o_ema: Following a new Trump policy pregnant ICE detainees told @nidhiprakash and I that they are being shackled around the stomach d ,2018-07-09,152,0,499,79,False,110,False,0.35151515151515156,0.15656565656565655,Neutral
Theory: Brexit Trump and May has all been staged to divert media attention away from Justin Bieber's engagement. Like seriously he's kept it amazingly quiet,2018-07-09,172,0,0,230,False,480,False,0.5,-0.16666666666666666,Negative
RT @doctor_oxford: My god. The Trump administration in the pocket of the 70bn infant formula industry just used strong arm tactics to ,2018-07-09,148,0,2232,318,False,769,False,0.7333333333333333,0.4333333333333333,Positive
RT @funder: BREAKING: California prosecutor Michael Selyem has been suspended now under investigation. He called Maxine Waters a loud mou ,2018-07-09,140,0,3009,10061,False,10297,False,0.8,0.1,Neutral
RT @NBCNews: Donald Trump's personal driver for 25 years is suing the Trump Org. alleging that he is owed more than 350 000. https://t.co ,2018-07-09,168,0,256,502,False,1208,False,0.4,0.25,Positive
RT @ProudResister: TRUMP ATTACKS: The FBI The Free Press Women POC Africa Mexicans Muslims Haitians Nigerians Native Am ,2018-07-09,132,0,6118,97,False,180,False,0.8,0.4,Positive
RT @o_ema: Following a new Trump policy pregnant ICE detainees told @nidhiprakash and I that they are being shackled around the stomach d ,2018-07-09,152,0,499,349,False,283,False,0.35151515151515156,0.15656565656565655,Neutral
RT @KuganCassius: Dear America If you don t like Donald Trump wait until you get a load of this guy... You re welcome https://t.co/F2P ,2018-07-09,164,0,1003,8839,False,653,False,0.9,0.8,Positive
RT @20committee: ICYMI: We're just a week away from the Trump Putin one on one date sorry summit in Helsinki. Why did POTUS say o ,2018-07-09,168,0,199,703,False,574,False,1.0,-0.5,Negative
RT @Trump454545: This is an example of how severely indoctrinated the majority of college students are. They need to somehow unlearn all ,2018-07-09,148,0,679,2938,False,3707,False,0.0,0.0,Neutral
@kylegriffin1 Did u see Saturday Nite Live bit where Trump voters were told they would lose insurance pay jobs etc &amp; they said SOMETHING LIKE 'Thank you Mr President' MAYBE when they start losing jobs &amp; their businesses...JUST MAYBE..they'll start to 'get it' May b 2 late by then,2018-07-09,280,0,0,1207,False,1550,False,0.55,-0.08181818181818182,Negative
RT @hickorymtnman: Tune in tonight at 9pm for THE LIBERAL APOCALYPSE Whatever person President Trump nominates to replace Justice Kennedy ,2018-07-09,140,0,400,1956,False,2149,False,0.0,0.0,Neutral
Hay que continuar expresando la verdad de Cuba y lo arbitrario de las acciones de la Administracion de trump. AntonioMaceo https://t.co/fuyNZHTqzq,2018-07-09,148,0,0,1779,False,1934,False,0.0,0.0,Neutral
@LaunaSallai Just understand that this sorry excuse for a human being is trying to exrend her 15 minutes. Surely will not lasr much longer as she gets more &amp; more obsurd and profane. IGNOER HER! MAGA VOTE IN NOV. GOD BLESS TRUMP ,2018-07-09,240,0,0,316,False,376,False,0.4626984126984127,0.18214285714285713,Neutral
RT @krassenstein: Trump: I would offer Elizabeth Warren 1M to prove her Native American heritage Donald I will offer you 10 Million to ,2018-07-09,152,0,5541,765,False,525,False,0.0,0.0,Neutral
RT @Reuters: As Trump confounds Mattis seen as quiet champion among NATO allies https://t.co/QAOxyO234w https://t.co/Jujyd74J3r,2018-07-09,128,0,33,6,False,587,False,0.3333333333333333,0.0,Neutral
RT @krassenstein: BREAKING: California Primary Voter Turnout was 7.14 Million! During the last midterm election 2014 this number was ju ,2018-07-09,140,0,3267,1687,False,4186,False,0.2833333333333333,0.25,Positive
RT @nytimes: In Opinion President Trump s contention that women need access to formula because of malnutrition defies both science and ,2018-07-09,144,0,509,77,False,59,False,0.0,0.0,Neutral
RT @TomSteyer: Ivanka has never manufactured a product in America but she pays no tariffs. Typical and revolting self dealing. Corruption. ,2018-07-09,144,0,1965,401,False,491,False,0.5,-0.16666666666666666,Negative
What If Trump Has Been a Russian Asset Since 1987? https://t.co/DSBWYRcPsw via @intelligencer,2018-07-09,112,0,0,7205,False,7027,False,0.0,0.0,Neutral
RT @sissyroxx: Trump s Mar a Lago club members reportedly got offered Air Force One tours. This graft must end and I don't care how many P ,2018-07-09,176,0,1,2434,False,3202,False,0.5,0.5,Positive
RT @kylegriffin1: The State Department has reportedly spent more than 10 000 for trips by Eric Trump to his father's Turnberry hotel and g ,2018-07-09,164,0,2056,1245,False,3005,False,0.3,0.2,Neutral
RT @johncusack: denial to recognize /acknowledge russia invest as legit &amp; not just another part of creating useful enemies &amp; imperial ,2018-07-09,144,0,16,334,False,1029,False,0.0,0.3,Positive
RT @StappElizabeth: Trump suggests China meddling in North Korea talks amid trade tensions with US https://t.co/PV49xkDWWQ,2018-07-09,128,0,49,1180,False,1379,False,0.0,0.0,Neutral
RT @funder: BREAKING: California prosecutor Michael Selyem has been suspended now under investigation. He called Maxine Waters a loud mou ,2018-07-09,140,0,3010,580,False,157,False,0.8,0.1,Neutral
RT @RepJayapal: On @CNN I was asked about protesters saying Vote you out to Senator Mitch McConnell. That's democracy. If we're going to ,2018-07-09,164,0,705,550,False,409,False,0.0,0.0,Neutral
RT @nprpolitics: The Stories We're Missing When We Focus On Trump's Supreme Court Pick https://t.co/phxvezDjGi,2018-07-09,132,0,40,77,False,231,False,0.05,-0.2,Negative
RT @JasonHalle: Votes Cast in 2016 Election * Hillary Clinton 65 845 063 * Donald Trump 62 980 160 * People Eligible to Vote that Didn' ,2018-07-09,152,0,6720,211,False,173,False,0.0,0.0,Neutral
@10DowningStreet Honourable?! Cheers for making one of the most hated people in the land our representative on the international stage. It's only out done by the Americans voting in Trump.,2018-07-09,188,0,0,14139,False,474,False,0.55,-0.1,Negative
